Date,Open,High,Low,Close,Adj Close,Volume
2018-04-24,38.860001,39.169998,37.599998,38.240002,38.240002,991600
2018-04-25,38.130001,38.180000,37.009998,37.630001,37.630001,1386500
2018-04-26,37.150002,38.360001,34.860001,35.400002,35.400002,3637900
2018-04-27,34.680000,36.009998,34.680000,35.490002,35.490002,1157400
2018-04-30,36.160000,36.160000,35.400002,35.720001,35.720001,1363500
2018-05-01,35.689999,36.380001,35.330002,36.369999,36.369999,1508700
2018-05-02,36.330002,36.680000,35.669998,35.730000,35.730000,1389300
2018-05-03,35.700001,35.779999,34.889999,34.980000,34.980000,852800
2018-05-04,34.750000,36.570000,34.700001,36.389999,36.389999,1066800
2018-05-07,36.650002,36.790001,35.849998,36.740002,36.740002,733400
2018-05-08,36.740002,37.480000,36.549999,36.770000,36.770000,828600
2018-05-09,36.750000,36.939999,35.709999,35.900002,35.900002,754600
2018-05-10,36.060001,36.470001,35.790001,36.330002,36.330002,691300
2018-05-11,36.410000,36.900002,36.320000,36.630001,36.630001,819500
2018-05-14,36.410000,36.869999,35.650002,35.959999,35.959999,917100
